name,region,hemisphere,tissue,Y
25412,2,left,white,LW
25413,2,left,white,LW
25414,2,left,white,LW
25415,27,left,white,LW
25416,27,left,white,LW
25417,2,left,white,LW
25418,2,left,white,LW
25419,2,left,white,LW
25421,2,left,white,LW
25422,2,left,gray,LG
25423,2,left,gray,LG
25424,2,left,gray,LG
25427,32,left,white,LW
25428,32,left,white,LW
25429,32,left,white,LW
25430,32,left,gray,LG
25431,32,left,gray,LG
25435,67,right,gray,RG
25436,67,right,gray,RG
25437,67,right,gray,RG
25438,67,right,gray,RG
25439,67,right,white,RW
25440,67,right,gray,RG
25443,37,right,gray,RG
25444,37,right,gray,RG
25445,37,right,gray,RG
25446,37,right,white,RW
25447,37,right,white,RW
25448,62,right,white,RW
25449,62,right,white,RW
25450,62,right,white,RW
25451,62,right,white,RW
25452,62,right,white,RW
25453,37,right,white,RW
25454,37,right,gray,RG
25457,2,left,gray,LG
25458,2,left,white,LW
25459,2,left,white,LW
25460,27,left,white,LW
25461,27,left,white,LW
25462,27,left,white,LW
25463,2,left,white,LW
25464,2,left,white,LW
25465,2,left,white,LW
25466,2,left,white,LW
25467,2,left,gray,LG
25468,2,left,gray,LG
25469,2,left,gray,LG
25471,32,left,gray,LG
25472,32,left,white,LW
25473,32,left,gray,LG
25474,32,left,gray,LG
25475,32,left,gray,LG
25476,32,left,gray,LG
25477,32,left,gray,LG
25480,67,right,gray,RG
25482,67,right,gray,RG
25483,67,right,gray,RG
25484,67,right,white,RW
25485,67,right,gray,RG
25488,37,right,gray,RG
25489,37,right,gray,RG
25490,37,right,white,RW
25491,37,right,white,RW
25492,37,right,white,RW
25493,62,right,white,RW
25494,62,right,white,RW
25495,62,right,white,RW
25496,62,right,white,RW
25497,62,right,white,RW
25498,37,right,white,RW
25499,37,right,white,RW
25502,2,left,gray,LG
25503,2,left,white,LW
25504,27,left,white,LW
25505,27,left,white,LW
25506,27,left,white,LW
25507,2,left,white,LW
25508,2,left,white,LW
25509,2,left,white,LW
25510,2,left,white,LW
25511,2,left,white,LW
25512,2,left,gray,LG
25513,2,left,gray,LG
25514,2,left,gray,LG
25516,32,left,gray,LG
25517,32,left,white,LW
25518,32,left,gray,LG
25519,32,left,gray,LG
25520,32,left,gray,LG
25521,32,left,gray,LG
25522,32,left,gray,LG
25523,32,left,gray,LG
25526,67,right,gray,RG
25529,67,right,white,RW
25530,67,right,white,RW
25531,67,right,white,RW
25532,67,right,gray,RG
25534,37,right,gray,RG
25535,37,right,gray,RG
25536,37,right,white,RW
25537,37,right,white,RW
25538,37,right,white,RW
25539,62,right,white,RW
25540,62,right,white,RW
25541,62,right,white,RW
25542,62,right,white,RW
25543,62,right,white,RW
25544,37,right,white,RW
25545,37,right,white,RW
25548,2,left,gray,LG
25549,2,left,white,LW
25550,2,left,white,LW
25551,27,left,white,LW
25552,27,left,white,LW
25553,2,left,white,LW
25554,2,left,white,LW
25555,2,left,white,LW
25556,2,left,white,LW
25557,2,left,white,LW
25558,2,left,gray,LG
25559,2,left,gray,LG
25561,32,left,gray,LG
25562,32,left,white,LW
25563,32,left,gray,LG
25564,32,left,gray,LG
25565,32,left,gray,LG
25566,32,left,gray,LG
25567,32,left,white,LW
25572,67,right,gray,RG
25574,67,right,gray,RG
25576,67,right,white,RW
25577,67,right,white,RW
25578,67,right,white,RW
25579,67,right,gray,RG
25580,67,right,gray,RG
25581,37,right,gray,RG
25582,37,right,gray,RG
25583,37,right,white,RW
25584,37,right,white,RW
25585,37,right,white,RW
25586,62,right,white,RW
25587,62,right,white,RW
25588,62,right,white,RW
25589,53,right,white,RW
25590,37,right,white,RW
25591,37,right,white,RW
25592,37,right,white,RW
25595,2,left,gray,LG
25596,2,left,white,LW
25597,2,left,white,LW
25598,2,left,white,LW
25599,27,left,white,LW
25600,2,left,white,LW
25601,2,left,white,LW
25602,2,left,white,LW
25603,2,left,white,LW
25604,2,left,white,LW
25605,32,left,white,LW
25606,32,left,gray,LG
25608,32,left,gray,LG
25609,32,left,white,LW
25610,32,left,gray,LG
25611,32,left,gray,LG
25621,67,right,gray,RG
25622,67,right,gray,RG
25623,67,right,gray,RG
25624,67,right,gray,RG
25625,67,right,white,RW
25626,67,right,white,RW
25627,67,right,gray,RG
25628,37,right,gray,RG
25629,37,right,white,RW
25630,37,right,white,RW
25631,37,right,white,RW
25632,37,right,white,RW
25633,53,right,white,RW
25634,53,right,white,RW
25635,53,right,white,RW
25636,53,right,white,RW
25637,53,right,white,RW
25638,53,right,white,RW
25639,53,right,white,RW
25642,2,left,white,LW
25643,2,left,white,LW
25644,2,left,white,LW
25645,2,left,white,LW
25646,2,left,white,LW
25647,2,left,white,LW
25648,2,left,white,LW
25649,2,left,white,LW
25650,2,left,white,LW
25651,2,left,white,LW
25652,2,left,white,LW
25653,32,left,gray,LG
25655,32,left,white,LW
25656,32,left,gray,LG
25657,32,left,gray,LG
25658,32,left,gray,LG
25659,32,left,white,LW
25660,32,left,white,LW
25661,32,left,gray,LG
25662,32,left,white,LW
25663,32,left,gray,LG
25671,67,right,gray,RG
25672,67,right,gray,RG
25673,67,right,white,RW
25674,67,right,white,RW
25675,37,right,gray,RG
25676,37,right,white,RW
25677,37,right,white,RW
25678,37,right,white,RW
25679,37,right,white,RW
25680,53,right,white,RW
25681,53,right,white,RW
25682,53,right,white,RW
25683,53,right,white,RW
25684,53,right,white,RW
25685,53,right,white,RW
25686,53,right,white,RW
25687,37,right,white,RW
25689,2,left,white,LW
25690,2,left,white,LW
25691,2,left,white,LW
25692,2,left,white,LW
25693,18,left,white,LW
25694,18,left,white,LW
25695,2,left,white,LW
25696,2,left,white,LW
25697,2,left,white,LW
25698,2,left,white,LW
25699,2,left,white,LW
25700,32,left,gray,LG
25701,32,left,gray,LG
25702,32,left,white,LW
25703,32,left,gray,LG
25704,32,left,gray,LG
25705,32,left,white,LW
25706,32,left,white,LW
25707,32,left,gray,LG
25708,32,left,gray,LG
25709,32,left,white,LW
25710,17,left,gray,LG
25713,52,right,gray,RG
25714,52,right,gray,RG
25721,67,right,white,RW
25722,67,right,white,RW
25723,67,right,white,RW
25724,37,right,white,RW
25725,37,right,white,RW
25726,37,right,white,RW
25727,37,right,white,RW
25728,53,right,white,RW
25729,53,right,white,RW
25730,53,right,white,RW
25731,53,right,white,RW
25732,53,right,white,RW
25733,53,right,white,RW
25734,37,right,white,RW
25735,37,right,white,RW
25737,2,left,white,LW
25738,2,left,white,LW
25739,2,left,white,LW
25740,2,left,white,LW
25741,18,left,white,LW
25742,18,left,white,LW
25743,2,left,white,LW
25744,2,left,white,LW
25745,2,left,white,LW
25746,2,left,white,LW
25747,2,left,white,LW
25748,32,left,white,LW
25749,32,left,white,LW
25750,32,left,white,LW
25751,32,left,gray,LG
25758,17,left,gray,LG
25760,52,right,gray,RG
25761,52,right,gray,RG
25762,52,right,gray,RG
25763,52,right,gray,RG
25764,52,right,gray,RG
25768,52,right,gray,RG
25769,67,right,white,RW
25770,67,right,white,RW
25771,67,right,white,RW
25772,67,right,white,RW
25773,37,right,white,RW
25774,37,right,white,RW
25775,53,right,white,RW
25776,53,right,white,RW
25777,53,right,white,RW
25778,53,right,white,RW
25779,53,right,white,RW
25780,53,right,white,RW
25781,53,right,white,RW
25782,53,right,white,RW
25783,37,right,white,RW
25784,2,left,gray,LG
25785,2,left,white,LW
25786,2,left,white,LW
25787,2,left,white,LW
25788,2,left,white,LW
25789,18,left,white,LW
25790,18,left,white,LW
25791,2,left,white,LW
25792,2,left,white,LW
25793,2,left,white,LW
25794,2,left,white,LW
25795,2,left,white,LW
25796,32,left,white,LW
25797,32,left,white,LW
25798,32,left,white,LW
25799,32,left,white,LW
25808,52,right,gray,RG
25809,52,right,gray,RG
25810,52,right,gray,RG
25811,52,right,gray,RG
25812,38,right,gray,RG
25813,38,right,gray,RG
25814,38,right,white,RW
25815,38,right,white,RW
25816,38,right,white,RW
25817,67,right,white,RW
25818,67,right,white,RW
25819,38,right,white,RW
25820,67,right,white,RW
25821,53,right,gray,RG
25822,53,right,white,RW
25823,53,right,white,RW
25824,53,right,white,RW
25825,53,right,white,RW
25829,53,right,white,RW
25830,37,right,white,RW
25831,37,right,white,RW
25832,2,left,white,LW
25833,2,left,white,LW
25834,2,left,white,LW
25838,2,left,white,LW
25839,2,left,white,LW
25840,2,left,white,LW
25841,2,left,white,LW
25842,2,left,white,LW
25843,32,left,white,LW
25844,32,left,white,LW
25845,32,left,white,LW
25846,32,left,white,LW
25847,17,left,white,LW
25856,52,right,gray,RG
25857,52,right,gray,RG
25858,52,right,gray,RG
25859,38,right,gray,RG
25860,38,right,gray,RG
25861,38,right,white,RW
25862,38,right,white,RW
25863,38,right,white,RW
25864,38,right,white,RW
25865,38,right,white,RW
25866,38,right,white,RW
25867,38,right,white,RW
25868,38,right,gray,RG
25870,53,right,gray,RG
25871,53,right,gray,RG
25872,53,right,gray,RG
25873,53,right,gray,RG
25886,2,left,gray,LG
25887,18,left,white,LW
25888,18,left,gray,LG
25889,18,left,white,LW
25890,18,left,gray,LG
25891,18,left,gray,LG
25892,17,left,white,LW
25893,17,left,white,LW
25894,17,left,white,LW
25895,17,left,white,LW
25905,52,right,gray,RG
25906,52,right,white,RW
25907,52,right,gray,RG
25908,52,right,white,RW
25909,38,right,white,RW
25910,38,right,gray,RG
25911,38,right,white,RW
25912,38,right,white,RW
25913,38,right,white,RW
25914,38,right,white,RW
25915,38,right,white,RW
25919,53,right,gray,RG
25920,53,right,gray,RG
25921,53,right,gray,RG
25922,53,right,gray,RG
25933,18,left,white,LW
25934,18,left,gray,LG
25935,18,left,gray,LG
25936,18,left,gray,LG
25937,18,left,gray,LG
25939,18,left,white,LW
25940,17,left,white,LW
25941,17,left,white,LW
25942,3,left,white,LW
25943,3,left,white,LW
25944,17,left,white,LW
25945,17,left,white,LW
25946,17,left,white,LW
25947,17,left,gray,LG
25948,17,left,gray,LG
25954,52,right,gray,RG
25955,52,right,white,RW
25956,52,right,white,RW
25957,52,right,gray,RG
25958,38,right,gray,RG
25959,38,right,gray,RG
25960,38,right,white,RW
25961,38,right,white,RW
25962,38,right,white,RW
25963,53,right,white,RW
25967,53,right,gray,RG
25968,53,right,white,RW
25969,53,right,white,RW
25970,53,right,white,RW
25971,53,right,gray,RG
25976,18,left,gray,LG
25977,18,left,white,LW
25978,18,left,white,LW
25979,18,left,white,LW
25980,18,left,gray,LG
25984,3,left,white,LW
25985,3,left,white,LW
25986,3,left,white,LW
25987,3,left,white,LW
25988,17,left,white,LW
25989,17,left,white,LW
25990,17,left,gray,LG
25991,17,left,gray,LG
25992,17,left,gray,LG
25997,52,right,gray,RG
25998,52,right,gray,RG
25999,52,right,gray,RG
26000,52,right,gray,RG
26001,52,right,gray,RG
26002,52,right,gray,RG
26003,38,right,white,RW
26004,38,right,white,RW
26005,44,right,white,RW
26006,44,right,white,RW
26007,44,right,white,RW
26008,44,right,gray,RG
26011,53,right,white,RW
26012,50,right,white,RW
26013,50,right,gray,RG
26014,50,right,gray,RG
26021,18,left,gray,LG
26022,18,left,gray,LG
26023,18,left,white,LW
26024,18,left,white,LW
26028,9,left,white,LW
26029,3,left,white,LW
26030,3,left,white,LW
26031,3,left,white,LW
26032,3,left,white,LW
26033,3,left,white,LW
26034,17,left,gray,LG
26035,17,left,gray,LG
26041,52,right,gray,RG
26042,52,right,gray,RG
26043,52,right,gray,RG
26044,52,right,gray,RG
26045,52,right,gray,RG
26046,52,right,gray,RG
26047,38,right,white,RW
26048,44,right,white,RW
26049,44,right,white,RW
26050,44,right,white,RW
26051,44,right,white,RW
26052,44,right,white,RW
26056,50,right,gray,RG
26057,50,right,gray,RG
26058,50,right,gray,RG
26059,50,right,gray,RG
26070,15,left,gray,LG
26071,18,left,gray,LG
26076,9,left,white,LW
26077,11,left,white,LW
26078,11,left,white,LW
26079,3,left,white,LW
26080,3,left,white,LW
26081,17,left,white,LW
26082,17,left,white,LW
26083,17,left,gray,LG
26089,52,right,gray,RG
26091,52,right,gray,RG
26092,52,right,gray,RG
26094,46,right,white,RW
26095,46,right,white,RW
26096,44,right,white,RW
26097,44,right,white,RW
26098,44,right,white,RW
26099,44,right,white,RW
26100,44,right,white,RW
26103,50,right,gray,RG
26104,50,right,white,RW
26105,50,right,gray,RG
26116,15,left,white,LW
26117,15,left,white,LW
26119,15,left,white,LW
26120,9,left,white,LW
26122,9,left,white,LW
26123,9,left,white,LW
26124,11,left,white,LW
26125,11,left,white,LW
26126,11,left,white,LW
26127,17,left,white,LW
26128,17,left,white,LW
26129,17,left,white,LW
26130,17,left,white,LW
26135,52,right,gray,RG
26136,52,right,gray,RG
26138,52,right,gray,RG
26139,46,right,white,RW
26140,46,right,white,RW
26141,46,right,gray,RG
26142,46,right,gray,RG
26143,44,right,white,RW
26144,44,right,white,RW
26145,44,right,white,RW
26146,44,right,white,RW
26147,50,right,white,RW
26150,50,right,white,RW
26151,50,right,white,RW
26152,50,right,gray,RG
26161,15,left,gray,LG
26163,15,left,white,LW
26165,15,left,white,LW
26166,15,left,white,LW
26167,9,left,white,LW
26168,9,left,white,LW
26169,9,left,white,LW
26170,11,left,white,LW
26171,11,left,white,LW
26172,11,left,white,LW
26173,11,left,white,LW
26174,17,left,white,LW
26175,17,left,white,LW
26176,17,left,gray,LG
26184,52,right,gray,RG
26185,46,right,white,RW
26186,46,right,gray,RG
26187,46,right,gray,RG
26188,46,right,gray,RG
26189,44,right,white,RW
26190,44,right,white,RW
26191,44,right,white,RW
26192,44,right,white,RW
26193,50,right,white,RW
26195,50,right,white,RW
26196,50,right,white,RW
26197,50,right,white,RW
26198,50,right,white,RW
26207,15,left,white,LW
26209,15,left,white,LW
26210,15,left,white,LW
26211,15,left,white,LW
26212,15,left,white,LW
26213,15,left,white,LW
26214,9,left,white,LW
26215,11,left,white,LW
26216,11,left,white,LW
26217,11,left,gray,LG
26218,11,left,gray,LG
26219,11,left,white,LW
26220,11,left,white,LW
26221,17,left,white,LW
26228,52,right,gray,RG
26229,52,right,white,RW
26230,46,right,gray,RG
26231,46,right,gray,RG
26232,46,right,gray,RG
26233,44,right,gray,RG
26234,44,right,gray,RG
26235,44,right,white,RW
26236,44,right,white,RW
26237,44,right,white,RW
26238,50,right,white,RW
26240,50,right,white,RW
26241,50,right,white,RW
26242,50,right,white,RW
26243,50,right,white,RW
26252,15,left,white,LW
26253,15,left,white,LW
26254,15,left,white,LW
26255,15,left,white,LW
26256,15,left,white,LW
26257,15,left,white,LW
26258,9,left,white,LW
26259,9,left,white,LW
26260,11,left,white,LW
26263,11,left,gray,LG
26264,11,left,gray,LG
26265,11,left,white,LW
26266,17,left,white,LW
26272,52,right,gray,RG
26273,52,right,gray,RG
26274,52,right,gray,RG
26276,44,right,gray,RG
26277,44,right,gray,RG
26278,44,right,white,RW
26279,44,right,white,RW
26280,44,right,white,RW
26281,44,right,white,RW
26282,50,right,white,RW
26283,50,right,gray,RG
26285,50,right,white,RW
26286,50,right,white,RW
26287,50,right,white,RW
26288,50,right,gray,RG
26296,15,left,white,LW
26297,15,left,white,LW
26298,15,left,white,LW
26299,15,left,white,LW
26300,15,left,white,LW
26301,15,left,white,LW
26302,9,left,white,LW
26303,9,left,white,LW
26304,11,left,white,LW
26306,11,left,gray,LG
26307,11,left,gray,LG
26308,11,left,gray,LG
26309,11,left,gray,LG
26315,52,right,gray,RG
26316,52,right,gray,RG
26318,44,right,gray,RG
26319,44,right,gray,RG
26320,44,right,gray,RG
26321,44,right,white,RW
26322,44,right,white,RW
26323,44,right,white,RW
26324,44,right,white,RW
26325,44,right,white,RW
26326,50,right,white,RW
26328,50,right,white,RW
26329,50,right,gray,RG
26330,50,right,gray,RG
26331,50,right,gray,RG
26338,15,left,gray,LG
26339,15,left,white,LW
26340,15,left,white,LW
26341,15,left,white,LW
26342,15,left,white,LW
26343,15,left,gray,LG
26344,15,left,gray,LG
26345,9,left,white,LW
26346,9,left,white,LW
26349,11,left,gray,LG
26350,11,left,gray,LG
26351,11,left,gray,LG
26360,44,right,gray,RG
26361,44,right,gray,RG
26362,44,right,gray,RG
26363,44,right,white,RW
26364,44,right,white,RW
26365,44,right,white,RW
26366,44,right,white,RW
26367,44,right,white,RW
26368,50,right,white,RW
26369,50,right,gray,RG
26370,50,right,gray,RG
26371,50,right,white,RW
26372,50,right,white,RW
26378,15,left,gray,LG
26380,15,left,white,LW
26381,15,left,white,LW
26382,15,left,gray,LG
26383,15,left,white,LW
26384,15,left,white,LW
26385,15,left,gray,LG
26386,9,left,gray,LG
26387,9,left,white,LW
26388,9,left,white,LW
26389,9,left,white,LW
26392,11,left,gray,LG
26393,11,left,gray,LG
26400,48,right,gray,RG
26401,48,right,gray,RG
26402,44,right,white,RW
26403,44,right,white,RW
26404,44,right,white,RW
26405,44,right,white,RW
26406,44,right,white,RW
26407,44,right,white,RW
26408,44,right,white,RW
26409,44,right,gray,RG
26410,50,right,white,RW
26412,50,right,gray,RG
26413,50,right,gray,RG
26414,50,right,gray,RG
26421,15,left,gray,LG
26423,15,left,white,LW
26424,15,left,white,LW
26425,15,left,gray,LG
26427,9,left,white,LW
26428,9,left,white,LW
26429,9,left,white,LW
26430,11,left,white,LW
26431,11,left,white,LW
26433,11,left,gray,LG
26435,11,left,gray,LG
26438,48,right,gray,RG
26439,48,right,gray,RG
26440,48,right,white,RW
26445,44,right,white,RW
26446,44,right,white,RW
26447,44,right,white,RW
26448,44,right,gray,RG
26449,44,right,white,RW
26451,50,right,white,RW
26452,50,right,gray,RG
26461,15,left,white,LW
26462,15,left,white,LW
26463,15,left,gray,LG
26465,15,left,gray,LG
26466,9,left,white,LW
26467,9,left,white,LW
26468,9,left,gray,LG
26469,9,left,gray,LG
26470,11,left,gray,LG
26473,11,left,gray,LG
26474,17,left,gray,LG
26478,48,right,gray,RG
26479,48,right,gray,RG
26480,48,right,gray,RG
26484,44,right,white,RW
26485,44,right,white,RW
26486,44,right,white,RW
26487,44,right,gray,RG
26488,44,right,gray,RG
26489,44,right,white,RW
26490,50,right,white,RW
26491,50,right,white,RW
26492,50,right,gray,RG
26493,50,right,gray,RG
26500,15,left,white,LW
26501,15,left,white,LW
26502,15,left,gray,LG
26503,15,left,gray,LG
26504,9,left,gray,LG
26505,9,left,white,LW
26506,9,left,white,LW
26507,9,left,gray,LG
26508,9,left,gray,LG
26509,9,left,gray,LG
26510,9,left,gray,LG
26511,9,left,gray,LG
26516,48,right,gray,RG
26517,48,right,gray,RG
26518,48,right,white,RW
26521,48,right,white,RW
26522,44,right,white,RW
26523,44,right,white,RW
26524,44,right,white,RW
26525,44,right,gray,RG
26526,44,right,gray,RG
26528,50,right,white,RW
26534,15,left,gray,LG
26537,15,left,white,LW
26538,15,left,white,LW
26539,15,left,gray,LG
26540,15,left,gray,LG
26541,9,left,white,LW
26542,9,left,white,LW
26543,9,left,white,LW
26544,9,left,gray,LG
26546,9,left,gray,LG
26552,48,right,gray,RG
26553,48,right,white,RW
26554,48,right,white,RW
26555,48,right,white,RW
26556,48,right,white,RW
26557,44,right,white,RW
26559,44,right,white,RW
26560,44,right,white,RW
26561,44,right,white,RW
26562,44,right,gray,RG
26563,44,right,gray,RG
26564,50,right,white,RW
26565,50,right,white,RW
26569,15,left,white,LW
26570,15,left,white,LW
26571,15,left,white,LW
26572,15,left,white,LW
26573,15,left,white,LW
26574,15,left,gray,LG
26575,15,left,white,LW
26576,9,left,white,LW
26577,9,left,white,LW
26578,9,left,white,LW
26588,48,right,gray,RG
26589,48,right,gray,RG
26590,48,right,gray,RG
26591,48,right,gray,RG
26592,48,right,white,RW
26593,44,right,white,RW
26594,44,right,white,RW
26595,44,right,white,RW
26596,44,right,white,RW
26597,44,right,gray,RG
26598,44,right,gray,RG
26599,50,right,gray,RG
26600,50,right,gray,RG
26601,50,right,gray,RG
26604,23,left,gray,LG
26605,23,left,gray,LG
26606,23,left,gray,LG
26607,15,left,white,LW
26608,13,left,white,LW
26609,15,left,gray,LG
26610,15,left,white,LW
26611,9,left,white,LW
26612,9,left,white,LW
26623,48,right,gray,RG
26624,48,right,white,RW
26625,48,right,white,RW
26626,48,right,white,RW
26627,44,right,white,RW
26628,44,right,gray,RG
26629,44,right,white,RW
26630,44,right,gray,RG
26631,44,right,white,RW
26632,58,right,white,RW
26633,58,right,gray,RG
26638,23,left,gray,LG
26639,23,left,gray,LG
26640,23,left,gray,LG
26641,13,left,white,LW
26642,13,left,white,LW
26643,13,left,white,LW
26644,9,left,white,LW
26655,48,right,gray,RG
26656,48,right,white,RW
26657,48,right,white,RW
26658,48,right,white,RW
26659,44,right,gray,RG
26660,44,right,gray,RG
26661,44,right,white,RW
